GeneID	Expression
asnU	False
b0036	False
rdlB	False
b1232	False
b2674	False
b3224	False
b3993	False
b0903	False
b0982	False
b4327	False
b2098	False
b0964	False
b1755	False
b1770	False
b4501	False
b2249	False
b1515	False
b3359	False
b2201	False
b3821	False
b2377	False
b0045	False
b1915	False
b4131	False
b2241	False
b4500	False
b0305	False
b2955	False
b0700	False
b3550	False
b3607	False
b1981	False
b0350	False
b4090	False
b1444	False
glyY	False
b3202	False
b3327	False
b4221	False
b0099	False
b3469	False
b4074	False
b1519	False
b1285	False
b3025	False
b0101	False
b2888	False
b4273	False
b0140	False
b2949	False
b4291	False
b1407	False
b0639	False
b1806	False
b1392	False
b2412	False
b3293	False
b4157	False
b3773	False
b0016	False
b3801	False
b2714	False
b2977	False
b2720	False
b3943	False
b4212	False
b4244	False
b3478	False
b1267	False
b2177	False
leuP	False
b3365	False
b4192	False
b3647	False
b1892	False
b2469	False
b0420	False
b4207	False
b1769	False
b4466	False
b4149	False
b3677	False
b4757	False
b1253	False
b3102	False
b2135	False
b2852	False
b3691	False
b2193	False
b1776	False
b0348	False
glmY	False
b3910	False
b0345	False
b1624	False
b3229	False
b1140	False
b0467	False
rrsB	False
b0627	False
b0353	False
b3322	False
b0451	False
b3708	False
b0050	False
b3504	False
b1524	False
b3873	False
b3817	False
b2301	False
b0503	False
b2233	False
b0628	False
b3614	False
b1272	False
b3541	False
b3438	False
b4485	False
b1715	False
b1387	False
b3198	False
b0887	False
b4743	False
b3051	False
b2197	False
b4067	False
b4477	False
metW	False
b1165	False
b2937	False
b3124	False
b3459	False
b3836	False
b1646	False
b4598	False
b0035	False
b4183	False
b2781	False
b4035	False
b2099	False
b4751	False
b1325	False
b2267	False
b3925	False
b0026	False
b0234	False
b1467	False
b3361	False
b1563	False
b3715	False
b3764	False
b3409	False
b2480	False
agrB	False
b0719	False
b2273	False
b0694	False
b3147	False
b2345	False
b3368	False
b2316	False
b2968	False
b0819	False
b2701	False
b1394	False
b0702	False
b2303	False
b4261	False
b0693	False
sibE	False
b3100	False
b1765	False
b2203	False
b3095	False
b1304	False
b0260	False
b0652	False
b2569	False
b3251	False
b1825	False
b4660	False
b1320	False
b2763	False
b0385	False
b3211	False
b0818	False
b1245	False
b3639	False
b2314	False
b3709	False
b3812	False
b2516	False
b3120	False
b2874	False
b3890	False
b1438	False
b3239	False
b0560	False
b0375	False
b1000	False
b3500	False
b0469	False
b2979	False
b4756	False
b0893	False
b2886	False
b4535	False
b1828	False
b0790	False
b1474	False
b0980	False
b0562	False
b2995	False
b1493	False
b4387	False
glyT	False
b1597	False
b1419	False
b1161	False
b3551	False
b0116	False
b3446	False
b3241	False
b0278	False
b1590	False
b1193	False
b3410	False
b2152	False
b4282	False
b2018	False
b2768	False
leuU	False
b1042	False
b3564	False
b3849	False
b3131	False
b3620	False
b1060	False
b2991	False
b2023	False
b4263	False
b3676	False
b3563	False
b1453	False
b1579	False
b4421	False
b1175	False
b0306	False
b0703	False
b0517	False
b2360	False
b2585	False
b0786	False
b1026	False
b2790	False
b1618	False
b0167	False
b0650	False
b3881	False
b1970	False
b3549	False
b2830	False
b2805	False
b4231	False
b0789	False
b2008	False
b3543	False
ileY	False
b2306	False
b2708	False
b0675	False
b1517	False
b0179	False
b4031	False
b2696	False
b0414	False
b1758	False
b3242	False
b2299	False
b1638	False
b2803	False
b2983	False
b1712	False
b3955	False
b3622	False
b2379	False
b3609	False
b1099	False
b2859	False
b0854	False
b3369	False
b0296	False
b4132	False
b0979	False
b3653	False
b0766	False
alaU	False
b0083	False
b2580	False
b2739	False
b2649	False
b4210	False
b1108	False
b3833	False
b2064	False
b3464	False
b3140	False
b4403	False
b1931	False
b3652	False
b3052	False
b4124	False
b4284	False
b1710	False
b0321	False
b2760	False
b3568	False
b0648	False
b1406	False
b3049	False
b4358	False
b4748	False
b3623	False
b0030	False
b2137	False
b0413	False
b2121	False
b0210	False
b2730	False
b3807	False
b1045	False
b3953	False
b4478	False
b2676	False
b4581	False
b1659	False
b3730	False
b1256	False
b2826	False
b1069	False
b0780	False
sokB	False
b0570	False
b2957	False
b2128	False
b1932	False
b2382	False
b0888	False
b0273	False
b2385	False
b1120	False
b3331	False
b2615	False
b3421	False
b1796	False
b2378	False
b1650	False
b0959	False
b2965	False
b0559	False
b1314	False
b0774	False
b0841	False
b2564	False
b3039	False
b0947	False
pheU	False
b1390	False
b3746	False
b2900	False
b4242	False
b1513	False
b2290	False
b4464	False
b4088	False
b0532	False
b0012	False
b2835	False
b2737	False
b3915	False
b0683	False
b2558	False
b1741	False
b0383	False
b3952	False
b3884	False
b4655	False
b3118	False
b3189	False
b2368	False
b0032	False
b0761	False
b2554	False
b2802	False
b0997	False
b4333	False
b2110	False
b4301	False
b3928	False
b2347	False
b0993	False
b1961	False
b2828	False
b3020	False
b0299	False
b3377	False
b0918	False
b3868	False
b2721	False
b4243	False
b3627	False
ryjA	False
b1143	False
b2139	False
b2890	False
b2342	False
b2850	False
b3098	False
b4725	False
b1690	False
b1041	False
b2724	False
b2843	False
b2717	False
b4342	False
glyU	False
b1642	False
b4121	False
b2847	False
b0198	False
b4335	False
b1561	False
b2960	False
b3921	False
b1102	False
b3646	False
b4664	False
b4679	False
b4225	False
b2302	False
lysV	False
alaW	False
b3743	False
b3503	False
b4423	False
b1565	False
b2515	False
b4125	False
b0459	False
b2877	False
b3078	False
b3214	False
b0808	False
b2632	False
b4324	False
micC	False
b1569	False
b1584	False
b1142	False
b4137	False
b1192	False
b1461	False
b3355	False
b2758	False
b1689	False
b4262	False
b3902	False
b0356	False
b1393	False
b4005	False
b4039	False
thrU	False
b4080	False
b3828	False
b1410	False
b0696	False
b1489	False
b2329	False
b2503	False
b3791	False
b3243	False
b0232	False
b3422	False
b4579	False
b4558	False
b4731	False
valW	False
b2315	False
b0860	False
b1377	False
b2793	False
b3946	False
b4661	False
b1435	False
b4079	False
b2279	False
b4709	False
b0608	False
b1606	False
b0344	False
b0895	False
b0638	False
b2753	False
b1756	False
b0213	False
b2164	False
b2325	False
b4302	False
b4605	False
b3895	False
b0991	False
b1475	False
b3329	False
b1215	False
b2438	False
b1316	False
b3213	False
b2908	False
glnW	False
b2981	False
b2371	False
b3574	False
b0293	False
b1341	False
b2543	False
b3008	False
b1195	False
b2722	False
b2975	False
b1315	False
b2512	False
b0686	False
b1309	False
b2673	False
b1007	False
b0338	False
b1801	False
b0460	False
b2313	False
b4730	False
b3788	False
b4311	False
b3248	False
b1275	False
b2170	False
b2642	False
b3139	False
b0077	False
b2369	False
b2660	False
b2453	False
b3328	False
b1999	False
b1959	False
b3581	False
rseX	False
b1313	False
b4102	False
b2238	False
b1326	False
b1788	False
b3158	False
b3790	False
b2623	False
rdlA	False
rttR	False
b4520	False
b0233	False
b2422	False
b1013	False
b3907	False
b0901	False
b2318	False
b4386	False
b1577	False
b3393	False
b1845	False
aspT	False
b3617	False
b0270	False
b2178	False
b2808	False
b2545	False
b1446	False
b0200	False
b4306	False
b1177	False
b1785	False
b4401	False
b4428	False
b0028	False
b4073	False
b3608	False
b0093	False
b1291	False
b3716	False
b1962	False
b1527	False
b4101	False
b3077	False
b1974	False
b3019	False
b3532	False
micA	False
b3187	False
b2430	False
b3668	False
b1411	False
b3876	False
b2542	False
b0679	False
b3903	False
b1685	False
b1545	False
b2472	False
b2892	False
b4002	False
b1695	False
b3598	False
b2812	False
b0068	False
b2734	False
b2473	False
b0936	False
b0230	False
b2105	False
b3323	False
b0042	False
b3827	False
b4752	False
b1728	False
b1661	False
mgrR	False
b1617	False
b1895	False
b2582	False
b0579	False
b1441	False
b3099	False
b1464	False
b0085	False
b0539	False
b1028	False
b4476	False
sibA	False
b0387	False
b4094	False
b2548	False
b3370	False
b1797	False
b1791	False
b1993	False
b1488	False
b4391	False
b2799	False
glnV	False
b4119	False
b1106	False
b3533	False
b3074	False
b2643	False
b2304	False
b4033	False
b3808	False
b1174	False
b3454	False
b0821	False
b4222	False
b0604	False
b3997	False
b1003	False
rrlD	False
b2514	False
sokE	False
b1440	False
b0185	False
b2764	False
b0342	False
b3681	False
b2751	False
ileX	False
b3135	False
b4638	False
b0358	False
b3467	False
b3794	False
b0018	False
b2339	False
b3148	False
b1386	False
b4169	False
b4354	False
b2918	False
b2109	False
b2147	False
b4330	False
b4184	False
b4216	False
b0508	False
b1277	False
b1319	False
b2312	False
b0366	False
b2836	False
b0318	False
b0600	False
b3292	False
b4481	False
b4269	False
b0357	False
b3899	False
b1764	False
b2424	False
b1001	False
b4326	False
b2245	False
b2474	False
b2659	False
b3726	False
b2101	False
b4534	False
b3474	False
b4299	False
b1701	False
b1972	False
b3406	False
b0211	False
b3590	False
b2849	False
b4753	False
b2394	False
b2354	False
b0123	False
b0977	False
b1637	False
b4584	False
b2440	False
b4632	False
b0025	False
b2300	False
b2136	False
b2519	False
b0714	False
b4583	False
serX	False
b2504	False
b4402	False
b0567	False
b0823	False
b3221	False
b4099	False
b0373	False
b1809	False
b3514	False
b0817	False
b2082	False
b2894	False
b1704	False
b2870	False
b2984	False
b2148	False
b3366	False
b3872	False
b4572	False
b0585	False
b2232	False
b3508	False
b4085	False
b2083	False
b0282	False
b2398	False
b2343	False
b2179	False
b2456	False
b0442	False
b0466	False
b0582	False
b3378	False
b3281	False
b0142	False
ohsC	False
b3875	False
b2880	False
b0941	False
b0867	False
b0121	False
b0611	False
b3395	False
b4154	False
b1465	False
b0182	False
b2439	False
b2776	False
b2433	False
b4064	False
b4042	False
b4115	False
b2202	False
b0788	False
b1409	False
b4215	False
b2782	False
b3197	False
b1874	False
b3669	False
b3121	False
b3585	False
b3675	False
b4337	False
b2575	False
b2118	False
b3625	False
b4071	False
b4083	False
b0138	False
b2085	False
b1241	False
b1427	False
b0363	False
b2468	False
b2327	False
b0057	False
b2563	False
b4021	False
b0708	False
b3624	False
b4566	False
b2355	False
b1997	False
b4259	False
b0684	False
b4224	False
b4682	False
b1988	False
b3141	False
b1430	False
b3513	False
b1225	False
b1582	False
b0715	False
b0490	False
b3747	False
b3482	False
ileV	False
b2162	False
rydB	False
b3579	False
b1706	False
b1783	False
b4468	False
b0563	False
b2881	False
b3657	False
b2457	False
b4666	False
b2262	False
b1553	False
b2953	False
b0335	False
b2246	False
b3577	False
b1129	False
b0108	False
b1006	False
b4268	False
b0082	False
b4267	False
b1498	False
b1506	False
b2361	False
b4290	False
b4363	False
b4076	False
istR	False
b2757	False
argW	False
b1902	False
b0601	False
b2257	False
b4384	False
b0873	False
b3455	False
b0534	False
b0698	False
b1395	False
b0445	False
b0475	False
b4686	False
b4601	False
b3800	False
b0349	False
b2784	False
b1478	False
b1696	False
b1197	False
b3629	False
b0622	False
b2648	False
b1724	False
b2149	False
b3793	False
b3505	False
b3802	False
b4514	False
b3844	False
b0858	False
b3456	False
b3268	False
b3379	False
b0999	False
b4230	False
b4126	False
b1691	False
b3425	False
b1420	False
b0148	False
sibD	False
b3682	False
b2200	False
b0656	False
b0676	False
b2761	False
b0657	False
b1694	False
b4187	False
b4186	False
b4599	False
b3362	False
b2384	False
b0043	False
b1328	False
b1176	False
b4462	False
b4668	False
b0120	False
b3222	False
b2270	False
b2825	False
b0364	False
b4737	False
b4084	False
b1426	False
b2598	False
b2229	False
b0317	False
b4483	False
b0981	False
b1335	False
b3858	False
b1312	False
b0620	False
b2206	False
b3506	False
b0256	False
b3218	False
b3950	False
b0499	False
b0109	False
b3237	False
b2295	False
b1614	False
b2488	False
b3674	False
b2130	False
b2858	False
b0361	False
b4199	False
b2622	False
b2634	False
b3594	False
b0218	False
b1153	False
b2499	False
b0240	False
b0404	False
b1062	False
b2434	False
b3850	False
b1518	False
b1289	False
b1196	False
b1050	False
b0857	False
b0681	False
b1673	False
b0407	False
b0540	False
b1141	False
b2375	False
b4257	False
b3916	False
b3447	False
b1583	False
b1116	False
b2287	False
b2909	False
b3145	False
b1762	False
b0491	False
dsrA	False
b0029	False
b4078	False
b4547	False
b0938	False
b4596	False
b1644	False
b3781	False
b1450	False
b0613	False
b0488	False
b2732	False
b2080	False
b2001	False
rybA	False
b0730	False
b4038	False
b2000	False
b0770	False
b1138	False
b2248	False
b4615	False
b3190	False
b3137	False
b4419	False
b0975	False
b4227	False
b3073	False
b0944	False
b2854	False
b4496	False
b2366	False
b4710	False
b2743	False
b2706	False
b0647	False
b2383	False
b2493	False
b1953	False
b0573	False
b0360	False
b2626	False
b2544	False
b4465	False
b3947	False
b0196	False
b3346	False
b3786	False
b4168	False
b2556	False
b2848	False
b2934	False
b2103	False
b1318	False
b2553	False
b2872	False
b1462	False
b0419	False
b0157	False
b1317	False
b1117	False
b0304	False
b2146	False
b4001	False
b4473	False
b0402	False
ryhB	False
b3142	False
b2042	False
b3698	False
b3880	False
b0616	False
b4277	False
b0258	False
b2907	False
b0215	False
b2887	False
b2856	False
b2274	False
rrsA	False
b3126	False
b0806	False
proM	False
b3096	False
b0340	False
b2718	False
b1221	False
b2818	False
b4546	False
b3753	False
b1684	False
b3159	False
b0894	False
b4532	False
b1548	False
b3463	False
b1787	False
b1159	False
b1168	False
b2756	False
b0590	False
b2411	False
b0112	False
b1127	False
b2373	False
b0931	False
b3596	False
b4122	False
b0589	False
b0368	False
b3823	False
b2637	False
b2831	False
b0974	False
b0086	False
b0716	False
b3893	False
b3394	False
b0568	False
b0826	False
b4400	False
b3481	False
b0341	False
b1662	False
b4747	False
b2636	False
arrS	False
b2367	False
b0824	False
b4253	False
b1552	False
b2491	False
b1025	False
b3878	False
b0872	False
chiX	False
b0633	False
b3061	False
b2163	False
b3787	False
b0229	False
b4127	False
b4152	False
b0090	False
b3345	False
b4588	False
thrV	False
b2993	False
b0007	False
b1310	False
b3059	False
b4156	False
b2359	False
b4096	False
b0265	False
b1647	False
b0384	False
b0440	False
b1585	False
b1491	False
b1224	False
b1308	False
b4189	False
b1774	False
b0705	False
b3879	False
b4158	False
b1223	False
b0505	False
b0825	False
b0649	False
b4329	False
b1802	False
b0940	False
b4310	False
b0040	False
b2455	False
b3538	False
b2919	False
b4729	False
b2349	False
ryjB	False
b3593	False
b3391	False
b2409	False
b4251	False
b4304	False
b0509	False
b1699	False
b2006	False
b2088	False
b2586	False
b3155	False
b2667	False
b3484	False
b4533	False
b3901	False
b0087	False
b2508	False
b3663	False
b2954	False
b4754	False
b3531	False
b3392	False
b3566	False
b0343	False
b0267	False
b2487	False
b1158	False
b3626	False
b3182	False
b0075	False
b3949	False
b3402	False
b2258	False
b1815	False
b0394	False
b1775	False
b0103	False
b1996	False
b1311	False
b3863	False
b2225	False
b3512	False
b4745	False
b0973	False
b2868	False
b0691	False
b0319	False
b4256	False
b4032	False
b0827	False
b4593	False
b0558	False
b2460	False
b2485	False
b3717	False
b4721	False
b1580	False
b1621	False
b2873	False
b3117	False
b2271	False
b1151	False
b0599	False
b1727	False
b0580	False
b1470	False
b1047	False
b2727	False
b3690	False
b0515	False
b1456	False
b2552	False
b3660	False
b0327	False
b3857	False
b2333	False
b1021	False
b2754	False
b1671	False
b4037	False
b0144	False
b1725	False
b4160	False
b2867	False
b2882	False
b3537	False
b4095	False
b4602	False
b2638	False
sgrS	False
b4086	False
b0658	False
b0092	False
b2846	False
b3048	False
b3517	False
b0856	False
b1157	False
b3578	False
b0965	False
b0164	False
b0367	False
b0758	False
b2176	False
b2003	False
b2154	False
b1753	False
b2876	False
b1307	False
b2100	False
b2452	False
b1383	False
b3573	False
b4364	False
b3889	False
b0297	False
b0276	False
b0175	False
b2521	False
b2935	False
b1258	False
b4658	False
b4141	False
b0875	False
b2547	False
b0704	False
b4674	False
b2771	False
b0498	False
b1255	False
b2740	False
b0331	False
b2719	False
b3457	False
b3488	False
b0934	False
b1147	False
b1813	False
b4195	False
b1228	False
b2005	False
b2759	False
b3877	False
b4522	False
b0514	False
b4331	False
b2682	False
b3466	False
b2017	False
b2775	False
b3777	False
b2114	False
b0238	False
b1833	False
b1849	False
b3834	False
b2131	False
b4525	False
b2091	False
b0034	False
b0421	False
b4739	False
b1447	False
b3856	False
b2392	False
b3235	False
b3146	False
b3904	False
b0615	False
b0718	False
b3021	False
b4100	False
b3515	False
b1012	False
b0334	False
b4341	False
b3412	False
b2770	False
b1859	False
b1227	False
b0199	False
b3719	False
b0692	False
b1403	False
b4665	False
b0088	False
b0939	False
b4206	False
b0308	False
b2247	False
b3458	False
b0966	False
b0289	False
b2551	False
b2226	False
b3330	False
b3032	False
b0286	False
b3127	False
b0953	False
b2492	False
b1834	False
b2578	False
b3589	False
b4541	False
b4305	False
b3565	False
b0284	False
b3678	False
b2311	False
b2860	False
b2662	False
b0855	False
b2800	False
b3031	False
b2490	False
b3894	False
b3905	False
b2902	False
b4048	False
b2774	False
b4298	False
b3480	False
b2486	False
b2866	False
b0833	False
b4385	False
b0518	False
b0279	False
b2633	False
b3588	False
b1152	False
b1615	False
b0917	False
b3104	False
b0013	False
b2535	False
b2127	False
b3114	False
b2875	False
b2156	False
b3944	False
b1008	False
b2920	False
b3584	False
b3587	False
b0089	False
b2689	False
b0117	False
b1840	False
b2063	False
b3954	False
b0300	False
b2129	False
b3265	False
b1499	False
b1592	False
b2195	False
b4521	False
serU	False
b2557	False
b4162	False
b1145	False
b1331	False
b2407	False
b1571	False
b3134	False
b0310	False
b0535	False
b4068	False
b3143	False
b1443	False
rrsD	False
b1735	False
b2204	False
b4475	False
b4676	False
b4684	False
b2224	False
b4650	False
b4081	False
b4727	False
b0906	False
b3128	False
b1442	False
b0275	False
b3050	False
b1873	False
b3264	False
b3036	False
rybB	False
b0294	False
b0322	False
b0574	False
b0191	False
b2915	False
b4307	False
b2015	False
b0552	False
b3772	False
b1459	False
b0617	False
b2239	False
b0533	False
b1674	False
b1457	False
b2458	False
b1288	False
b2437	False
b2483	False
b1265	False
b3575	False
proL	False
b2011	False
b2883	False
b1572	False
b1388	False
b2221	False
b0195	False
b0444	False
b4346	False
b0644	False
b2372	False
sibC	False
b1708	False
b0962	False
b2386	False
b3580	False
b1009	False
b4415	False
b2853	False
b0054	False
b1257	False
b2442	False
b2869	False
valY	False
b3080	False
b1679	False
b2750	False
b0329	False
b1027	False
b0983	False
b3998	False
b0943	False
b2921	False
b1155	False
b4734	False
b1616	False
b1038	False
b4675	False
b1014	False
b1906	False
b0575	False
b3806	False
sokX	False
b0259	False
b3443	False
b2950	False
b4194	False
b3720	False
b0052	False
b1771	False
b1233	False
b2405	False
b2994	False
b4696	False
b4288	False
b2845	False
b3399	False
b0614	False
b4118	False
b0848	False
b2801	False
b4107	False
b0572	False
b1790	False
b0326	False
b1698	False
b0291	False
b3909	False
b2755	False
b1547	False
b3201	False
b4332	False
b4671	False
b0717	False
b0602	False
b0553	False
b4511	False
b1376	False
b4098	False
b4349	False
b0396	False
b1589	False
b1497	False
b0900	False
b3530	False
proK	False
b0487	False
b2002	False
b2561	False
b1280	False
b1664	False
b1454	False
b3206	False
b4208	False
b1682	False
b2431	False
b2549	False
b3138	False
b4544	False
b0566	False
b3917	False
b4559	False
b4711	False
b0542	False
b1163	False
b1677	False
b0902	False
b2180	False
b1222	False
b2256	False
b2482	False
b4258	False
b4336	False
b2489	False
b3725	False
b3079	False
b3819	False
b0531	False
b2661	False
b4383	False
b2762	False
b2813	False
b0840	False
b0899	False
b4072	False
b0323	False
b2990	False
b1969	False
b0547	False
b2192	False
b0919	False
b3723	False
b4621	False
b0207	False
b3521	False
b3697	False
valU	False
b0513	False
b1550	False
b2871	False
b3070	False
b0757	False
b1460	False
b1960	False
b2454	False
b4266	False
b4543	False
b2365	False
b0497	False
b1340	False
b4036	False
b3176	False
b4325	False
b1051	False
b0474	False
b3769	False
b1839	False
b1058	False
b1587	False
b0011	False
b2726	False
b1279	False
ryfD	False
b3507	False
b0969	False
b1573	False
b1375	False
b3003	False
b1651	False
b2175	False
b3718	False
b1244	False
b3818	False
b3939	False
b2220	False
b2471	False
b2879	False
b2767	False
b2153	False
b3344	False
b2627	False
b1323	False
b3576	False
fnrS	False
b2165	False
b2362	False
b4746	False
b4604	False
b1391	False
b1484	False
b2481	False
b2930	False
b1858	False
b3263	False
b1188	False
b1486	False
b2688	False
b0135	False
b1469	False
b3413	False
b1578	False
b1680	False
b1226	False
b2387	False
b3271	False
b0530	False
b2546	False
b0186	False
b0250	False
b0252	False
b0298	False
b0557	False
b1373	False
b1374	False
b1672	False
b2104	False
b2650	False
b3044	False
b4612	False
b4683	False
b4722	False
rrsG	False
b1139	False
b1681	False
b0759	False
b4196	False
b1576	False
b2236	False
b1487	False
rydC	False
b0476	False
b0551	False
b2423	False
b3386	False
b0612	False
b4082	False
b1434	False
b3381	False
b4755	False
b4644	False
b4637	False
b3423	False
b1568	False
isrC	False
b2541	False
b1455	False
b2030	False
b1795	False
b0129	False
b3583	False
b1305	False
b0333	False
b1500	False
valV	False
b0998	False
b4106	False
b3826	False
b0942	False
b1546	False
b2540	False
b3428	False
b3380	False
b1697	False
b3132	False
b2668	False
b3060	False
b2421	False
b3665	False
b3119	False
b1396	False
b1119	False
b4278	False
b0781	False
b4264	False
b3154	False
b1692	False
b0435	False
b4519	False
b3129	False
b4506	False
b0266	False
b1107	False
b2174	False
b3442	False
b0849	False
b4193	False
b0247	False
b2484	False
b3638	False
b2769	False
b1551	False
b0192	False
b4517	False
b1150	False
b1254	False
b1466	False
b3555	False
b4610	False
b4738	False
b2259	False
b4211	False
b1372	False
b1893	False
b2450	False
b4312	False
b4480	False
b2520	False
b4191	False
dicF	False
b0706	False
b1382	False
b2635	False
b0937	False
b3664	False
b4300	False
b3501	False
b1402	False
b0001	False
b3371	False
b0996	False
b0104	False
b1243	False
b2683	False
b4105	False
b2933	False
b1118	False
b1278	False
b3152	False
b3283	False
b0033	False
b0339	False
b2418	False
b2125	False
b0174	False
b2374	False
b2645	False
b3337	False
b4503	False
b2223	False
b3047	False
b3113	False
b1039	False
b0881	False
b4630	False
b0277	False
b3683	False
rrlC	False
b0502	False
b2998	False
b4474	False
b2917	False
b0365	False
b4170	False
b4097	False
b4515	False
b1521	False
b1733	False
b2624	False
b0328	False
b4246	False
b3869	False
b2728	False
b2459	False
b0380	False
b0707	False
b2625	False
gadF	False
b2408	False
b1160	False
b0137	False
b0091	False
b1037	False
b3033	False
b1389	False
b2376	False
b0512	False
b2752	False
b2538	False
b3062	False
b4334	False
b3792	False
b0283	False
b3679	False
b0645	False
b1327	False
b1428	False
metT	False
b3215	False
b0511	False
b3619	False
b1683	False
b0501	False
b4151	False
b4715	False
b4075	False
b4353	False
b0271	False
b2363	False
b4167	False
b1820	False
b0235	False
b1648	False
b2827	False
b3591	False
b0292	False
b2222	False
b3673	False
rprA	False
b1259	False
b2618	False
b3115	False
b4555	False
b4622	False
sibB	False
b2736	False
b1485	False
b0972	False
csrB	False
b0424	False
b4153	False
b3374	False
b0102	False
b2500	False
b3376	False
b3724	False
b4407	False
b1492	False
b1549	False
b0489	False
b1516	False
b2823	False
b4512	False
b2644	False
b1841	False
b2328	False
b1471	False
b4047	False
b2910	False
b2448	False
b3684	False
b0486	False
b0295	False
b2356	False
b0504	False
b1581	False
b2861	False
b0382	False
metU	False
b0097	False
b1306	False
b1749	False
b2272	False
b2161	False
glnX	False
b0337	False
b4150	False
b4548	False
b3426	False
b3045	False
b3511	False
b3282	False
b3789	False
b3199	False
b3397	False
rrsH	False
b0450	False
b2574	False
b2507	False
b1752	False
b2004	False
b0290	False
b3569	False
b0968	False
b3027	False
b0301	False
b0561	False
b4395	False
b0316	False
b1670	False
b0892	False
b3136	False
b0136	False
b2646	False
b3582	False
b1773	False
b2205	False
b0520	False
b2461	False
b3882	False
b1156	False
b4539	False
b4016	False
b4348	False
b1146	False
b1968	False
b2288	False
b4463	False
b4249	False
b3483	False
b4565	False
b3707	False
b4286	False
spf	False
b2725	False
b0285	False
b3795	False
oxyS	False
b1675	False
b3354	False
b4248	False
b2462	False
b2798	False
b2992	False
b3996	False
b2783	False
b2134	False
b2207	False
b1154	False
b1404	False
b3966	False
b1607	False
b4279	False
b1912	False
b0976	False
b2952	False
b3883	False
b2878	False
b2505	False
b2681	False
b2707	False
b2336	False
b4022	False
b3571	False
b0041	False
b0241	False
b0254	False
b0555	False
b1011	False
b1148	False
b1349	False
b1359	False
b1370	False
b1408	False
b1472	False
b2443	False
b2445	False
b4295	False
b4582	False
b4590	False
b4592	False
b4669	False
rrfA	False
rrfB	False
rrfH	False
b0772	False
b3667	False
b2794	False
b1137	False
b3479	False
b0897	False
b4289	False
b0158	False
b1290	False
b3247	False
b0239	False
b1040	False
b4394	False
b2824	False
b3689	False
b0044	False
b2072	False
b4087	False
b2829	False
b4594	False
b0769	False
b2335	False
b2986	False
b2166	False
b4128	False
b4471	False
b0886	False
b1875	False
b3832	False
b2738	False
b3385	False
b4724	False
b1700	False
b3001	False
b3462	False
b3640	False
b4265	False
b3892	False
b0330	False
b2985	False
b0147	False
b4066	False
b1772	False
b3509	False
b3424	False
b3659	False
b0303	False
b0550	False
b4280	False
b1329	False
b0621	False
b2579	False
b2194	False
b0227	False
b3094	False
b4093	False
b2244	False
b3900	False
b2198	False
b2475	False
b3133	False
b3721	False
b0320	False
b1010	False
b0516	False
b0731	False
b2539	False
b2026	False
b1784	False
b2334	False
b3200	False
b4063	False
b2851	False
b4297	False
b0549	False
b0978	False
b4287	False
b2663	False
b2715	False
b2855	False
b2906	False
b3874	False
b0242	False
b0243	False
b0245	False
b0246	False
b0248	False
b0249	False
b0251	False
b0253	False
b0264	False
b0541	False
b0548	False
b0554	False
b0556	False
b1149	False
b1229	False
b1345	False
b1346	False
b1347	False
b1348	False
b1350	False
b1351	False
b1352	False
b1353	False
b1355	False
b1356	False
b1357	False
b1358	False
b1360	False
b1361	False
b1362	False
b1363	False
b1365	False
b1366	False
b1368	False
b1575	False
b2357	False
b2444	False
b2446	False
b2447	False
b2449	False
b3068	False
b3444	False
b4412	False
b4504	False
b4509	False
b4510	False
b4513	False
b4524	False
b4526	False
b4527	False
b4528	False
b4545	False
b4570	False
b4587	False
b4626	False
b4633	False
b4634	False
b4662	False
b4673	False
b4689	False
b4692	False
b4693	False
b4705	False
b4706	False
b4720	False
b4726	False
b4728	False
b4733	False
b4744	False
b4749	False
cpxQ	False
esrE	False
eyeA	False
leuW	False
micL	False
ralA	False
rrfC	False
rrfD	False
rrfE	False
rrfF	False
rrfG	False
thrW	False
